name|x|y
HAPPY TAILS|41.94297401|-87.64444483
MONROE ST GROOMING STUDIO|41.88035142|-87.64903115
BE FIDO'S FRIEND NFP|41.89118374|-87.65806014
NEW FISH|41.90316161|-87.66640309
WEST WRIGLEY ANIMAL HOSPITAL|41.94388497|-87.66892491
PAWS CHICAGO|41.84451439|-87.71314257
TLC FIRST ANIMAL HOSPITAL|41.99884964|-87.78942289
PETS FIRST VETERINARY CLINIC LLC|41.94375169|-87.64491582
AVONDALE ANIMAL HOSPITAL|41.99322666|-87.80074267
V I P ALBREED GROOMING|42.00276926|-87.81636646
URBAN VETERINARY CARE LTD|41.93497813|-87.66230804
WICKER PARK VETERINARY CLINIC|41.90286391|-87.66593769
STRESSER ANIMAL HOSPITAL|41.91698834|-87.75514518
Mutt Hutt Inc.|41.8911823|-87.65825708
UPTOWN ANIMAL HOSPITAL INC|41.98303858|-87.66851089
ONE LUCKY PUPPY INC.|41.9092845|-87.78285099
HAPPY TAILS|41.98079619|-87.66850259
LOGAN PETS GROOMING INC.|41.93014663|-87.70893848
Parker's Pets|41.79521863|-87.5932984
BOWWOW LOUNGE LLC|41.97530211|-87.67381915
STREETVILLE PET SPA & BOUTIQUE|41.8933413|-87.61758915
HAPPY TAILS AND TRAILS INC.|41.88779465|-87.65843191
DOG-A-HOLICS|41.94738309|-87.66417044
SOUTH STATE-N-16TH ANIMAL WELLNESS CENTER|41.86012122|-87.62711467
PETSMART #428|41.93014938|-87.68464689
SHEAR CRITTERS|41.97709067|-87.75450854
ACUARIO PISCIS / ESTETICA CANINA|41.85192061|-87.70201706
FOREST GLEN ANIMAL HOSPITAL|41.97806401|-87.75656138
K-9|41.88422513|-87.69995355
CHICAGO PUPPY PLACE|41.92426358|-87.73587349
SUPER CAN GROOMING SHOP|41.8082822|-87.74301789
BARK BARK CLUB PET SERVICES|41.99028554|-87.66012791
BIRDMAN'S EXOTICS|41.96919695|-87.68877568
BEVERLY HILLS PUPS|41.72122861|-87.66957168
OCEAN DESIGN AQUARIUM INC|41.94521699|-87.81592073
BARK AVENUE PLAYCARE INC.|41.88666375|-87.67666673
ALIVE RESCUE NFP|41.93939078|-87.68429705
THE ANTI-CRUELTY SOCIETY|41.89148517|-87.63336728
BRIGHTON PARK ANIMAL HOSPITAL|41.82474601|-87.68666197
HYDE PARK ANIMAL CLINIC|41.79938949|-87.59268914
NORTH CENTER ANIMAL HOSPITAL INC.|41.94702806|-87.67441503
IT'S A PAWS WORLD|41.96767421|-87.67900742
LUCKY DOG PET SERVICE|41.93503163|-87.69175414
FUZZY DOG DAY CARE|41.95247966|-87.71716176
BARKER & MEOWSKY INC.|41.91799291|-87.65350804
A STYLISH PET INC.|41.9523599|-87.80860918
KRAGNESS ANIMAL HOSPITAL INC|41.68826727|-87.60096236
VCA LAKE SHORE ANIMAL HOSPITAL|41.89642935|-87.65204352
NORTH AVENUE ANIMAL HOSPITAL|41.91041331|-87.6750764
Wigglyville|41.88153296|-87.65571995
HIGGINS ANIMAL CLINIC|41.93955064|-87.67135469
DOGGY DOOZ INC.|41.9353985|-87.66289792
HARMONY HOUSE FOR CATS|41.93423045|-87.69102423
POSH PET DAY SPA|41.69155169|-87.70880666
BIT O TROPICS|41.92409564|-87.76561615
MIDWEST CANINE CHOPPERS  INC.|41.69163264|-87.70371421
PET SUPPLIES PLUS|41.97462951|-87.8079811
PET CARE PLUS LTD.|41.88556528|-87.66004959
CAT HOSPITAL OF CHICAGOP.C.|41.95385391|-87.70030773
CHICAGO GROOMING ACADEMY|41.9640923|-87.68861825
MORGAN'S DOGS TRAINING|41.93940981|-87.68270154
PET GROOMERS|41.72536261|-87.55375843
TUCKER PUPS LLC|41.88621099|-87.65317607
WOOF & MEOW|41.93781175|-87.77634149
MIDWEST ANIMAL HOSPITAL|41.89306743|-87.68661767
FIT DOG CHICAGO|41.90964727|-87.66051235
BRIGHTON PARK ANIMAL HOSPITAL|41.82453434|-87.68699721
HYDE PARK ANIMAL CLINIC|41.76869276|-87.58584581
BOWWOW LOUNGE LLC|41.97529652|-87.67424094
THE KENNEL LTD.|41.90687174|-87.638314
BANFIELD THE PET HOSPITAL #1658|41.86888971|-87.63909893
GOOD DOG|41.88555325|-87.66085335
LOGAN SQUARE ANIMAL HOSPITAL|41.92763086|-87.70482173
SOGGY PAWS INC.|41.91765358|-87.69103635
CHICAGO CANINE FOUNDATION|41.97656654|-87.75412047
Soundz Good Chicago Dog Spa|41.94443472|-87.68804466
KRISER'S FOR YOUR PET'S ALL-NATURAL LIFE|41.91144287|-87.67933447
WINDY CITY K-9 CLUB|41.91138059|-87.66281673
BLUE MAGIC PET SHOP|41.75196502|-87.55701856
LAKE SHORE ANIMAL SHELTER|41.88556528|-87.66004959
Pet Supplies Plus|41.95025659|-87.67587709
PAWS CHICAGO|41.91764729|-87.65869132
MARQUETTE ANIMAL HOSPITAL|41.77847549|-87.72879973
URBAN OUT SITTERSINC|41.94119283|-87.65049296
Banfield Pet Hospital #2262|41.90651212|-87.6502974
CHICAGO GROOMING PARLOR|41.78507196|-87.72308391
SPABARK-THE SALON|41.97813515|-87.80685241
Super Pets|41.79799187|-87.72344374
EL ARCA DE NOE|41.84432192|-87.71127366
TREE HOUSE ANIMAL FOUNDATION|41.91151459|-87.66756804
GROOMING PARLOR|41.94914086|-87.71230018
PETCO # 696|41.93769388|-87.64934142
KRISER'S FOR YOUR PETS ALL-NATURAL LIFE|41.91884456|-87.66034938
LIZ'S PET SHOP|41.89563035|-87.68703921
FOR DOGS SAKE|41.91347166|-87.71164696
MEEOW CHICAGO INC.|41.91474261|-87.66497833
Kriser's For Your Pet's All-Natural Life|41.89274552|-87.618067
SP2|41.9667779|-87.68811597
GOLDEN AQUARIUM INC.|41.83431107|-87.66389989
SOGGY PAWS|41.8560135|-87.62802795
PETCO #869|41.91758179|-87.6590229
PETSMART|41.86888971|-87.63909893
PETCO #1965|41.89034197|-87.63714473
PETSMART INC. (#2262)|41.90651212|-87.6502974
URBAN OUT SITTERSINC.|41.89563362|-87.64969735
PETCO #688|41.938578|-87.66876995
PETCO #1983|41.68064793|-87.6625902
POOCH HOTEL - PETCO STORE #5902|41.88042881|-87.65775266
POOCH HOTEL - PETCO STORE #5901|41.92224504|-87.66548644
WALMART #5965|41.69631368|-87.59663224
Petco # 1987|41.96940839|-87.72820947
Petco # 1988|41.99519703|-87.68994741
