name|x|y
THE LODGE TAVERN INC.|41.90381781|-87.62958214
ZEBRA LOUNGE|41.90453204|-87.62884615
BOARD ROOM|41.89383961|-87.63724782
POPS FOR CHAMPAGNE|41.89251729|-87.62794972
THE REDHEAD PIANO BAR|41.8933709|-87.62878315
WEBSTER'S WINE BAR|41.92170972|-87.66630972
CLOVER SPORTS BAR|41.89130556|-87.64680663
DELILAH'S|41.93227946|-87.65810547
YAK-ZIES BAR AND GRILL|41.93297221|-87.64171517
RICHARD'S BAR|41.89104648|-87.64714989
THE COPA|41.91178|-87.65051399
THE CROSSING TAVERN|41.92829664|-87.66357132
THE GLOBE PUB|41.9542799|-87.67773217
DROP|41.91684811|-87.63652447
Red Lion Pub|41.92640172|-87.65031153
TRIPOLI TAVERN|41.91793927|-87.65722394
NEO|41.92497231|-87.64025215
SHOE'S PUB|41.91816481|-87.65686283
THE DRINKING BIRD|41.92173964|-87.66436142
THE OMNI ( BLUES )|41.92798603|-87.64870513
TRELLIS WINE BAR|41.92614518|-87.65862914
BIVONA|41.92698538|-87.67210268
JEFFERY PUB|41.76681807|-87.57617083
THE STORE INC|41.91832325|-87.64866198
EL POTRILLO|41.80045419|-87.73075513
LITTLE JOE'S CIRCLE LOUNGE INC|41.86937118|-87.65278082
THE APARTMENT LOUNGE|41.80803944|-87.71901382
REDFLAME PIZZERIA|41.9256713|-87.66984157
WEST FIFTY FIFTH ST.|41.79305036|-87.72812181
NEIGHBORHOOD TAP INC.|41.79299002|-87.73518185
LAST BAY BEER COMPANY LLC|41.93930968|-87.64422837
THREE DOTS AND A DASH|41.89020779|-87.63094084
WINNERS SPORT BAR & GRILL INC|41.88023524|-87.77232918
KAT KLUB|41.90909188|-87.79808995
SPECTRUM SPORTS BAR & GRILL|41.87817257|-87.64709974
DUGAN'S|41.87957992|-87.64743995
CLUB ESKANDALO|41.84741324|-87.68046885
LAKESIDE BAR|41.88489392|-87.71367229
FREDDIE'S LOUNGE|41.88038491|-87.76273876
ANNIE MC KINNON|41.87308976|-87.74268267
COMMONWEALTH TAVERN|41.94332514|-87.67851443
SIDE STREET SALOON|41.93437222|-87.66585652
CHICAGO NEWSROOM INC|41.88199434|-87.63975868
THE HOME TAVERN|41.93314292|-87.65973995
MARQUIS ROOM|41.88029764|-87.75236472
O'DONNELLS|41.96246973|-87.73215028
O'NEIL'S ON WELLS|41.8765621|-87.63353977
HIPPO'S|41.69150748|-87.69662198
NEW BABY'O|41.75886431|-87.58721925
THE BEVY|41.89306879|-87.63477502
BRIDGEPORT INN|41.84166818|-87.65764152
THE MID|41.88702465|-87.64765954
KASEY'S TAVERN|41.87332434|-87.6290217
TED'S COCKTAIL LOUNGE|41.88004775|-87.77032949
THE OPTION ROOM|41.87681397|-87.63162266
VELMA'S 408 CLUB INC|41.75122921|-87.61464335
JACKHAMMER|41.9982574|-87.67080931
PETE & MARY'S LOUNGE|41.77800882|-87.76948381
WABASH TAP|41.8665204|-87.6256632
MARIE'S RIPTIDE LOUNGE|41.91775523|-87.67198816
LEE'S UNLEADED BLUES CLUB|41.76053016|-87.59792397
MILLERS LIQUORS|41.94326287|-87.6835328
DINO'S LIQUORS|41.99808762|-87.67074683
TOWN HALL PUB|41.943004|-87.64950943
RAIL CLUB INC|41.88199434|-87.63975868
RZESZOWSKA INC|41.92661879|-87.75638519
THE KEYNOTE LOUNGE|41.77974513|-87.65280821
