name|x|y
EDDIE & SON FOOD &LIQ.|41.91009267|-87.71757535
BUCKTOWN FOOD & LIQUORS|41.92500252|-87.68857101
PIONEER|41.91705724|-87.72649509
LOGAN SQUARE PANTRY|41.92312578|-87.69747853
PROVENANCE FOOD & WINE|41.92744395|-87.69763455
SUNSET LIQUORS|41.90190966|-87.77390477
CAVITOS LIQUORS INC|41.9098179|-87.72267671
EAST LAKEVIEW FOOD & LIQUOR|41.95141046|-87.66006875
7- ELEVEN|41.91810534|-87.67778054
7-ELEVEN 33609|41.91810712|-87.6973653
LA JUNQUENA|41.91018382|-87.68972702
FOREMOST LIQUORS|41.90997097|-87.70949762
MONEIL FOOD & LIQUOR|41.92476817|-87.71224842
TIP TOP LIQUOR|41.91035175|-87.69460426
EL YUNQUE FOOD & LIQUOR|41.91576102|-87.69729581
P & I FOOD & LIQUOR INC.|41.90270681|-87.73101807
JOEY'S LIQUOR INC|41.90236452|-87.75562974
HYDE PARK FOOD & LIQUOR|41.80213054|-87.62138508
ULTRA FOODS|41.73527409|-87.70351128
BUCK TOWN FOOD & LIQUORS|41.91679583|-87.68760086
FOOD AND LIQUOR EXPRESS|41.96864461|-87.69828569
BROTHERS 5 FOOD & LIQUOR|41.8665517|-87.70207678
BELMONTE LIQUORS|41.89500849|-87.75962331
MISKA'S LIQUOR|41.77777836|-87.78178694
IKES STATE ST FOOD & LIQUORS|41.79095528|-87.62545913
FALCON FOOD & LIQUOR|41.90241048|-87.75093589
GO GROCER #1|41.91055142|-87.67979336
PEPE'S # 2 FOOD & LIQUOR|41.92430014|-87.68747716
GO TAVERN & LIQUORS|41.91728227|-87.70777592
FOODSMART|41.93185278|-87.71290125
FOODSMART|41.91735855|-87.69934107
PARKVIEW FOOD AND LIQUOR|41.7412816|-87.71390133
HOLLYWOOD PANTRY|41.98543645|-87.66321121
LA CARIDAD EN|41.92449721|-87.71669383
ALBANY FOOD & LIQUORS|41.92485454|-87.70416754
TOP LESS LIQUOR INC|41.86969676|-87.68627057
4801 CHICAGO PRESTIGE FOOD & LIQUOR|41.89489272|-87.74592702
J.J. PEPPERS FOOD STORE-18AA|41.93192002|-87.70748917
ARNIE'S LIQUORS|41.92471497|-87.71684344
CRESPO FOOD & LIQUOR|41.91028619|-87.68215129
RED & WHITE|41.91525408|-87.68476649
J & R INTERNATIONAL|41.9253911|-87.70163843
FLORIDA FOOD & LIQUOR|41.89882627|-87.73123508
OLIVIA'S MARKET|41.91240364|-87.67816499
ZEN WINE & SPIRITS|41.91044979|-87.67271845
QUICK MART|41.74247488|-87.70205129
SUNRISE FRESH MARKET 2|41.93057215|-87.71009992
SOUTH LOOP MARKET|41.87672216|-87.63471047
7-ELEVEN #33328C|41.9072586|-87.67281319
7-ELEVEN #36718A|41.93932519|-87.71746163
RIO VALLEY MARKET #2|41.77881858|-87.70590358
JAY'S FOOD & LIQUOR INC|41.97640081|-87.78800423
L & P LIQUORS INC|41.96813178|-87.72808676
PLAZA MIMI MART|41.96806581|-87.75354881
QUE SYRAH INC.|41.94971299|-87.66423684
SUPERMERCADO EL GUERO NO. 8|41.85202569|-87.67841224
SHOP & GO|41.8360522|-87.66584962
CARNIVAL GROCERY STORE|41.92022011|-87.64124292
7-ELEVEN 33139|41.8851095|-87.62462946
OSCO DRUG STORE #3296|41.97454295|-87.81134688
7-ELEVEN|41.88533037|-87.63554786
PASTORAL|41.88561898|-87.62616146
SKY LIQUORS|41.99622559|-87.78663702
DIVERSEY PRESTIGE LIQUOR|41.93275786|-87.65333073
PEERLESS TRADING CORP|41.96755892|-87.77608297
CHINA PLACE LIQUOR CITY|41.85407199|-87.63412794
LUCKY'S LIQUORS|41.86631603|-87.66623252
VINO 100|41.93081062|-87.68561038
KORDIAN'S MARKET|41.97598405|-87.78656131
ALL STAR FOOD & LIQUOR|41.84148404|-87.65802198
F & R LIQUORS INC|41.85335452|-87.64636723
7-ELEVEN|41.97329204|-87.77824229
LAKE SHORE COMMISSARY|41.95434472|-87.64534962
COUNTRY FRESH FINER FOODS INC|41.92998787|-87.64318704
CARNICERIA MARIBEL INC|41.85213643|-87.67105775
ADDISON LIQUORS|41.94737412|-87.65318059
ROOSEVELT FOOD & LIQUOR INC.|41.86659161|-87.69828716
