name|x|y
LILY SPA|41.93965759|-87.68036038
WALTONS URBAN RETREAT|41.80725439|-87.58667436
MOKSHA YOGA CENTER|41.89442147|-87.65369911
HAIKU SPA INC.|41.89565332|-87.63789695
RELAXATION STATION|41.6993727|-87.66933263
SERENDIPITY MASSAGE THERAPY|41.97806291|-87.66820157
AROMA SPA|41.95084644|-87.66881785
SPA SPACE|41.88508444|-87.63966716
AMBRA SALON & EUROPEAN SPA|41.89556835|-87.62825186
CHICAGO HOLISTIC MEDICINE|41.96147089|-87.67008842
PARADISE UNISEX SPA|41.871515|-87.62607662
JENNIFER'S HAIR STUDIO AND SPA|41.88380389|-87.64140081
WINNIE PEK HA CHAN|41.84560129|-87.63422879
EXECUTIVE SPORTS & FITNESS|41.88670774|-87.63079458
EUCALYPTUS  LTD|41.89643288|-87.63776424
CLEISE SPA|41.89571223|-87.63432568
SALON 333|41.88754294|-87.624407
FIRST STEP FITNESS INC.|41.90790538|-87.6521415
CHERRY BEAUTY|41.7996338|-87.59068096
LILLIE ANN'S|41.88305865|-87.65891047
ZEZA HAIR SALON & SPA|41.89325719|-87.62234986
RELAX FEET INC.|41.92465062|-87.66884293
T PRO MASSAGE|41.89581679|-87.69029642
MERCY ACUPUNCTURE CENTER|41.85295543|-87.63245843
QI  MASSAGE AND ACCUPUNCTURE|41.96543234|-87.68895373
AOL MASSAGE|41.92474807|-87.69213785
THE BLOOMING LOTUS CORP|41.79223322|-87.7932838
CHICAGO TOUCH|41.88521738|-87.66061489
STUDIO E|41.89462001|-87.63894329
XSPORT FITNESS|41.93029546|-87.68581874
MASSAGE ENVY SPA LINCOLN PARK|41.9146563|-87.65452807
REINA SPA|41.91043673|-87.67348108
THE SUN CENTER|41.91529365|-87.63498409
GREEN SPA|41.8836394|-87.64756109
NAIL EXPRESS|41.91880457|-87.67780473
YOGA NOW|41.89596198|-87.63284433
WOMAN'S ATHLETIC CLUB OF CHICAGO|41.89337221|-87.62436142
MICHAEL ANTHONY SALON SPA NORTH|41.91072929|-87.65315262
MASSAGE MIRACLE|41.98881553|-87.74817539
SPA DI LA FRONZA SALON LTD|41.88779017|-87.62127871
THE GREAT ESCAPE DAY SPA|41.96818986|-87.74317842
BETTYE O'S DAY SPA|41.7996338|-87.59068096
BALANCE MASSAGE THERAPY INC.|42.01152753|-87.81818594
FITNESS FORMULA CLUBS - EAST LAKEVIEW|41.95017256|-87.64454816
BODY HEALTH CENTER|41.82318949|-87.6896468
ATHLETIC DEPARTMENT|41.87804565|-87.6301368
TRUMP INTERNATIONAL HOTEL|41.88928401|-87.62654855
EXSALONCE SALON & DAY SPA|41.94327272|-87.68290688
LUXE A SALON INC.|41.9394309|-87.68104948
ELLEHOMME HOLISTIC MEDSPA|41.87929987|-87.6489172
QING MASSAGE|41.91540042|-87.68750116
ACCUA BLUE SALON DAY SPA|41.90510106|-87.68722959
NATURAL ELEMENTS|41.95368098|-87.71751296
LINCOLN PARK ATHLETIC CLUB|41.93251247|-87.65468846
THOUSAND WAVES SPA|41.93993955|-87.65951658
MERCY ACUPUNCTURE CENTER|41.89097123|-87.62427695
XSPORT FITNESS|41.87153497|-87.62737082
ESHE HAIR SALON & DAY SPA INC.|41.87363431|-87.62852668
NUTRITIONAL CENTER AND MASSAGE THERAPY|41.98482278|-87.66919366
FLASHES HAIR DESIGN|41.95042953|-87.6493011
WINDY CITY MASSAGE|41.88651729|-87.62467769
GG'S CREATIONS & GI GI'S ELITE SPA|41.69480433|-87.68139951
MASSAGE THERAPY CENTER|41.98683928|-87.77776153
MITAZI ONE|41.92652997|-87.64089363
JOSEPH MICHAEL'S SALON|41.90629355|-87.62645968
SALON 44 SPA|41.96287511|-87.68887384
HEALING HANDS OF CHICAGO|41.88463625|-87.62431389
THE FRENCH MANICURE|41.99834871|-87.76357981
THEE EUROPEAN SPA|41.98933847|-87.78007889
ADEL VYDRA|41.88311169|-87.62585099
LAKESHORE SPORTS & FITNESS|41.92535736|-87.66138854
GARRETT HYPNOSIS AND WELLNESS|41.93637933|-87.71254866
RUBY ROOM INC|41.90316978|-87.67156093
AUM-V INCORPORATED|41.96777341|-87.77646508
EXLUSIVE STEPHANIE NAILS|41.94027309|-87.80697418
WINDY CITY MASSAGE|41.89913525|-87.62178526
SOUTH CENTRAL COMMUNITY SERVICES|41.73894776|-87.60474054
MOON SPA|41.85027085|-87.63861394
MICHAEL ANTHONY SALON SPA BELMONT|41.93956643|-87.6701397
SPA NORDSTROM|41.89168852|-87.62430718
MICHAEL ANTHONY SALON SPA STATE|41.8932276|-87.62797143
WINDY CITY MASSAGE|41.89482685|-87.62439616
EAST BANK CLUB|41.8906843|-87.63939528
XSPORT FITNESS|41.95309127|-87.76519557
CHICAGO DOWNTOWN MARRIOTT|41.89214078|-87.62431278
WINDY CITY MASSAGE INC.|41.88637314|-87.62054303
SHERATON CHICAGO HOTEL/TOWERS|41.88945828|-87.62036838
WALGREENS #249|41.91120047|-87.63456506
PARK HYATT CHICAGO|41.89679057|-87.62438066
